UNIT UP,NOMOR GARDU,NAMA GARDU,ALAMAT,LATITUDE,LONGITUDE,KAPASITAS TRAFO (kVA),FEEDER,Pemakaian (%),I rata-rata (A),Unbalanced (%),Update
11229 - TAKENGON,GD112290324,LNG043-00,KETAPANG 2.1,4.369616,97.126498,25,GY 09 (Owq),"8,901,971,351","3,266,666,667","131,292,517",0
11229 - TAKENGON,GD112290334,LNG044-00,SISIP PERTIK,4.394172,97.256441,16,GY 09 (Owq),"3,274,120,901","13,7","6,666,666,667",0
11229 - TAKENGON,GD112290420,LNG045-00,DS OWAQ,4.398441,97.11866,50,GY 09 (Owq),"1,059,668,684","7,666,666,667","6,666,666,667",0
11229 - TAKENGON,GD112290610,LNG046-00,SIMPANG SIMPIL,4.430654,97.087808,50,GY 09 (Owq),"1,313,444,919","9,666,666,667","1,563,218,391",0
11229 - TAKENGON,GD112290134,LTW001-00,DEDALU,4.616276,96.853745,160,DD 01 (Tkn),"518,281,924","116,3","1,049,011,178",0
11229 - TAKENGON,GD112290402,LTW002-00,SISIP DEDALU,4.615634,96.854869,50,DD 01 (Tkn),"4,169,046,294",29,"1,609,195,402",0
11229 - TAKENGON,GD112290405,LTW003-00,SIMPANG ASIR-ASIR,4.617164,96.845905,100,DD 01 (Tkn),"5,458,038,505",78,"9,401,709,402",0
11229 - TAKENGON,GD112290403,LTW004-00,PDAM DEDALU,4.614521,96.860023,250,DD 01 (Tkn),"1,615,287,489",56,"9,523,809,524",0
11229 - TAKENGON,GD112290135,LTW005-00,HOTEL RENGGALI,4.611808,96.864074,100,DD 01 (Tkn),"2,513,860,052","3,466,666,667","2,179,487,179",0
11229 - TAKENGON,GD112290136,LTW006-00,SISIP BALE BAWAH,4.616157,96.848179,50,DD 01 (Tkn),"2,502,236,067","1,833,333,333","6,060,606,061",0
11229 - TAKENGON,GD112290389,LTW007-00,ASIR-ASIR,4.617681,96.842747,100,DD 01 (Tkn),"3,606,418,456","5,166,666,667","3,827,956,989",0
11229 - TAKENGON,GD112290064,LTW008-00,TELKOMSEL ASIR-ASIR ATAS,4.615549,96.84278,25,DD 01 (Tkn),"7,340,277,362","2,633,333,333","6,751,054,852",0
11229 - TAKENGON,GD112290038,LTW009-00,ASIR-ASIR ATAS,4.613874,96.842728,50,DD 01 (Tkn),"1,820,847,279",13,"1,538,461,538",0
11229 - TAKENGON,GD112290033,LTW010-00,SIMPANG ASIR-ASIR,4.616133,96.845829,25,DD 01 (Tkn),"2,392,416,347","8,533,333,333","1,927,083,333",0
11229 - TAKENGON,GD112290034,LTW011-00,SMA ASIR-ASIR,4.613947,96.845488,50,DD 01 (Tkn),"7,924,478,855",57,"1,286,549,708",0
11229 - TAKENGON,GD112290612,LTW012-00,ASIR-ASIR ATAS III,4.610166,96.844275,50,DD 01 (Tkn),"3,759,704,953","2,666,666,667","3,166,666,667",0
11229 - TAKENGON,GD112290613,LTW013-00,KAMPUNG BUJANG,4.612073,96.847854,50,DD 01 (Tkn),"714,293,904","5,033,333,333","1,766,004,415",0
11229 - TAKENGON,GD112290483,LTW014-00,BUR GAYO,4.609213,96.852899,50,DD 01 (Tkn),"9,691,786,519","6,666,666,667","6,333,333,333",0
11229 - TAKENGON,GD112290614,LTW015-00,POLRES,4.621639,96.847301,100,GY 05 (Tkn),"6,271,755,974",9,"1,481,481,481",0
11229 - TAKENGON,GD112290137,LTW016-00,PENDERE,4.618006,96.820067,50,DD 01 (Tkn),"2,469,442,571",17,"3,137,254,902",0
11229 - TAKENGON,GD112290615,LTW017-00,SIMPANG UNING,4.615508,96.815666,50,DD 01 (Tkn),"8,682,732,208","6,133,333,333","268,115,942",0
11229 - TAKENGON,GD112290226,LTW018-00,DS. ONE-ONE,4.606195,96.861901,50,DD 03 (Tkn),"6,406,401,755","4,503,333,333","3,246,977,547",0
11229 - TAKENGON,GD112290222,LTW019-00,PEDEMUN,4.602975,96.870612,50,DD 03 (Tkn),"1,705,492,695","1,166,666,667","380,952,381",0
11229 - TAKENGON,GD112290649,LTW020-00,TELKOMSEL KENAWAT,4.600136,96.866048,50,DD 03 (Tkn),"1,175,947,028",8,"3,333,333,333",0
11229 - TAKENGON,GD112290223,LTW021-00,KENAWAT,4.594835,96.862342,50,DD 03 (Tkn),"6,491,125,982","44,9","6,829,992,576",0
11229 - TAKENGON,GD112290487,LTW022-00,KENAWAT 2,4.589671,96.866651,50,DD 03 (Tkn),"1,837,359,497",13,"6,666,666,667",0
11229 - TAKENGON,GD112290489,LTW023-00,SISIP PEDEMUN,4.603204,96.872954,50,DD 03 (Tkn),"1,753,104,847","1,233,333,333","6,306,306,306",0
11229 - TAKENGON,GD112290224,LTW024-00,TOWEREN,4.601356,96.892723,100,DD 03 (Tkn),"4,058,541,452",58,"1,609,195,402",0
11229 - TAKENGON,GD112290406,LTW025-00,TOWEREN,4.598579,96.893079,50,DD 03 (Tkn),"497,541,217","3,433,333,333","5,889,967,638",0
11229 - TAKENGON,GD112290225,LTW026-00,KP. RAWE,4.590638,96.918258,50,DD 03 (Tkn),"4,581,851,736",32,"2,708,333,333",0
11229 - TAKENGON,GD112290068,LTW028-00,DEPAN KODIM,4.619349,96.849525,200,GY 05 (Tkn),"6,652,903,377","1,983,333,333","4,593,837,535",0
11229 - TAKENGON,GD112290069,LTW029-00,S.B.K. JL. LEBE KADER,4.621774,96.847608,50,GY 05 (Tkn),"1,070,291,929","7,666,666,667","3,768,115,942",0
11229 - TAKENGON,GD112290070,LTW030-00,DEPAN KANTOR POS,4.620865,96.84779,250,GY 05 (Tkn),"4,571,782,748",162,"1,069,958,848",0
11229 - TAKENGON,GD112290073,LTW031-00,JL. SENGEDA,4.623145,96.850882,160,GY 05 (Tkn),"4,710,456,509",107,"1,246,105,919",0
11229 - TAKENGON,GD112290075,LTW032-00,DS. BOOM,4.618891,96.852433,50,GY 05 (Tkn),"7,756,662,377","5,533,333,333","5,220,883,534",0
11229 - TAKENGON,GD112290032,LTW033-00,ASRAMA GENTALA/ KP. BARU,4.61912,96.847495,160,GY 05 (Tkn),"3,369,560,509","7,666,666,667","1,594,202,899",0
11229 - TAKENGON,GD112290081,LTW034-00,SISPAN SENGEDA,4.622641,96.850793,100,GY 05 (Tkn),"6,031,560,364","86,41","2,128,611,658",0
11229 - TAKENGON,GD112290084,LTW035-00,LR KURNIA,4.621586,96.853466,50,GY 05 (Tkn),"107,761,273",77,"6,926,406,926",0
11229 - TAKENGON,GD112290085,LTW036-00,SISIPAN KODIM,4.619312,96.850511,50,GY 05 (Tkn),"5,714,766,925","4,066,666,667","8,743,169,399",0
11229 - TAKENGON,GD112290035,LTW037-00,ASPOL,4.620035,96.844606,50,GY 05 (Tkn),"7,758,394,427","5,566,666,667","1,636,726,547",0
11229 - TAKENGON,GD112290036,LTW038-00,SISIP SIMPANG LIMA,4.619695,96.848324,50,GY 05 (Tkn),"2,670,591,405","1,866,666,667","869,047,619",0
11229 - TAKENGON,GD112290090,LTW039-00,SISIP HOTEL MAHARA,4.620994,96.850426,50,GY 05 (Tkn),"9,576,316,465","6,666,666,667","5,333,333,333",0
11229 - TAKENGON,GD112290091,LTW040-00,SISIP BANK BPD,4.619309,96.85012,50,GY 05 (Tkn),"4,135,559,978",29,"1,379,310,345",0
11229 - TAKENGON,GD112290092,LTW041-00,SISIP DEPAN KANTOR POS,4.621237,96.847555,50,GY 05 (Tkn),"7,672,946,588","5,433,333,333","7,075,664,622",0
11229 - TAKENGON,GD112290037,LTW042-00,SISIP MESJID RAYA,4.620971,96.845816,50,GY 05 (Tkn),"690,641,788","4,866,666,667","9,132,420,091",0
11229 - TAKENGON,GD112290097,LTW043-00,PASAR INPRES,4.621825,96.850607,50,GY 05 (Tkn),"3,531,844,047","2,466,666,667","990,990,991",0
11229 - TAKENGON,GD112290421,PCU001-00,ISE ISE,4.303272,97.149712,50,GY 09 (Owq),"1,464,260,357","1,133,333,333","862,745,098",0
11229 - TAKENGON,GD112290611,PCU002-00,SISIP ISE-ISE,4.279657,97.159402,50,GY 09 (Owq),"124,770,012","9,2","4,782,608,696",0
11229 - TAKENGON,GD112290354,PGS001-00,SP. KUTE LINTANG,4.603306,96.816641,100,GY 13 (Tkn),"11,159,026",160,"7,083,333,333",0
11229 - TAKENGON,GD112290355,PGS002-00,KUTE LINTANG,4.599613,96.819982,50,GY 13 (Tkn),0,0,#DIV/0!,0
11229 - TAKENGON,GD112290356,PGS003-00,DEPAN KANTOR CAMAT,4.595749,96.817199,50,GY 13 (Tkn),"5,038,189,389",36,"9,259,259,259",0
11229 - TAKENGON,GD112290357,PGS004-00,DS. WEH NAREH,4.578516,96.816218,100,GY 13 (Tkn),"4,817,637,737","6,913,333,333","2,963,677,274",0
11229 - TAKENGON,GD112290358,PGS005-00,GELELUNGI I,4.570902,96.81527,100,GY 13 (Tkn),"9,422,760,538","1,356,666,667","3,570,843,571",0
11229 - TAKENGON,GD112290359,PGS006-00,IE RELOP,4.560465,96.821565,50,GY 13 (Tkn),"6,827,744,283","4,866,666,667","2,283,105,023",0
11229 - TAKENGON,GD112290360,PGS007-00,DS. TEBOK,4.564081,96.829084,50,GY 13 (Tkn),"667,093,595","4,766,666,667","331,002,331",0
11229 - TAKENGON,GD112290361,PGS008-00,STM PERTANIAN,4.578975,96.814125,50,GY 13 (Tkn),"1,018,676,815","7,333,333,333","303,030,303",0
11229 - TAKENGON,GD112290362,PGS009-00,HT. CULTURAL,4.591962,96.811878,50,GY 13 (Tkn),"6,966,654,758",51,"1,176,470,588",0
11229 - TAKENGON,GD112290363,PGS010-00,DS. PEJEGET GELELUNGI II,4.572668,96.816877,50,GY 13 (Tkn),"1,070,045,593","7,633,333,333","2,125,181,951",0
11229 - TAKENGON,GD112290364,PGS011-00,DS. PEPALANG,4.565655,96.801864,50,GY 13 (Tkn),"8,281,974,141","5,733,333,333","2,015,503,876",0
11229 - TAKENGON,GD112290365,PGS012-00,INDOSAT KAYUKUL,4.606304,96.815647,50,GY 13 (Tkn),"3,480,575,343","2,466,666,667","5,045,045,045",0
11229 - TAKENGON,GD112290366,PGS013-00,DS. UNING  ,4.613665,96.812215,100,GY 13 (Tkn),"4,931,649,019","6,933,333,333","2,435,897,436",0
11229 - TAKENGON,GD112290367,PGS014-00,TELKOMSEL KAYUKUL,4.604077,96.816392,25,GY 13 (Tkn),"2,627,482,585","9,333,333,333","4,761,904,762",0
11229 - TAKENGON,GD112290368,PGS015-00,DSN. JELEBOK DALAM,4.538577,96.811402,25,GY 13 (Tkn),"4,871,219,691","2,633,333,333","6,666,666,667",0
11229 - TAKENGON,GD112290369,PGS016-00,PABRIK KOPI WEH NAREH,4.58093,96.81719,160,GY 13 (Tkn),"7,758,264,524","1,766,666,667","1,006,289,308",0
11229 - TAKENGON,GD112290370,PGS017-00,SISIP SP. KELAPING,4.597583,96.816956,50,GY 13 (Tkn),"1,019,485,105","7,266,666,667","1,620,795,107",0
11229 - TAKENGON,GD112290371,PGS018-00,DS. WEH LAH,4.549722,96.81945,50,GY 13 (Tkn),"7,296,360,252","5,166,666,667","7,311,827,957",0
11229 - TAKENGON,GD112290001,PGS019-00,TELKOMSEL PEJEGET GELELUNGI,4.572182,96.816955,25,GY 13 (Tkn),"2,228,110,159",8,25,0
11229 - TAKENGON,GD112290002,PGS020-00,KAMPUS GAJAH PUTIH,4.592382,96.809304,50,GY 13 (Tkn),"2,099,803,684","1,516,666,667","2,271,062,271",0
11229 - TAKENGON,GD112290003,PGS021-00,BLANG BEBANGKA,4.595416,96.814159,50,GY 13 (Tkn),"7,105,680,703","4,966,666,667","1,834,451,902",0
11229 - TAKENGON,GD112290004,PGS022-00,TELKOMSEL IE RELOP,4.560945,96.82143,25,GY 13 (Tkn),"7,470,142,683","2,666,666,667","3,166,666,667",0
11229 - TAKENGON,GD112290005,PGS023-00,SISIPAN PEPALANG,4.552315,96.797645,50,GY 13 (Tkn),"5,413,428,574","3,833,333,333","6,376,811,594",0
11229 - TAKENGON,GD112290006,PGS024-00,LUANG PEGASING,4.59021,96.833909,25,GY 13 (Tkn),"4,908,170,108","1,766,666,667","2,893,081,761",0
11229 - TAKENGON,GD112290007,PGS025-00,PDAM PEGASING,4.606687,96.81093,160,GY 13 (Tkn),"2,682,176,901","6,033,333,333","2,578,268,877",0
11229 - TAKENGON,GD112290008,PGS026-00,TELKOMSEL PEPALANG,4.559766,96.801798,25,GY 13 (Tkn),"1,305,119,529","4,666,666,667","2,380,952,381",0
11229 - TAKENGON,GD112290009,PGS027-00,SISIP KAYU KUL,4.608429,96.814936,50,GY 13 (Tkn),"1,280,331,957",90,"162,962,963",0
11229 - TAKENGON,GD112290010,PGS028-00,SISIP KP. JURUSEN,4.608193,96.812544,50,GY 13 (Tkn),"272,447,743","1,866,666,667","2,380,952,381",0
11229 - TAKENGON,GD112290011,PGS029-00,SISIP KP. KUTE LINTANG,4.601236,96.81917,50,GY 13 (Tkn),"9,777,157,379","7,133,333,333","2,024,922,118",0
11229 - TAKENGON,GD112290012,PGS030-00,SISIP SP. KELAPING II,4.595274,96.819279,50,GY 13 (Tkn),"1,862,866,832","13,3","4,862,155,388",0
11229 - TAKENGON,GD112290013,PGS031-00,SISIP KP. KUNG,4.58954,96.816503,50,GY 13 (Tkn),"1,006,059,787","7,266,666,667","5,198,776,758",0
11229 - TAKENGON,GD112290014,PGS032-00,SISIP KP. KALA NAREH,4.589125,96.803527,50,GY 13 (Tkn),"1,529,285,393",11,"5,454,545,455",0
11229 - TAKENGON,GD112290015,PGS033-00,SISIP STM,4.581814,96.816353,50,GY 13 (Tkn),"2,154,671,205",15,"4,444,444,444",0
11229 - TAKENGON,GD112290016,PGS034-00,SISIP KALA PEGASING,4.581593,96.808991,50,GY 13 (Tkn),"5,784,587,817","4,133,333,333","1,666,666,667",0
11229 - TAKENGON,GD112290017,PGS035-00,SISIP KP. PEGASING INDAH,4.563966,96.822993,25,GY 13 (Tkn),"1,867,535,671","6,666,666,667","1,333,333,333",0
11229 - TAKENGON,GD112290018,PGS036-00,SISIP KP. UJUNG GELE,4.568109,96.811413,50,GY 13 (Tkn),"3,701,700,496","2,566,666,667","1,645,021,645",0
11229 - TAKENGON,GD112290019,PGS037-00,SISIP KP. PEPALANG,4.562397,96.784484,16,GY 13 (Tkn),"1,000,740,467","0,666666667","1,333,333,333",0
11229 - TAKENGON,GD112290020,PGS038-00,SISIP KANTOR PERTANIAN,4.590368,96.814095,50,GY 13 (Tkn),"4,865,138,268","3,333,333,333","2,666,666,667",0
11229 - TAKENGON,GD112290377,PGS039-00,PEUGASENG,4.595444,96.811889,50,GY 13 (Tkn),"7,339,430,582","5,146,666,667","9,801,381,693",0
11229 - TAKENGON,GD112290380,PGS040-00,LELUMU,4.542993,96.814252,50,GY 13 (Tkn),"8,010,504,045","5,766,666,667","1,579,961,464",0
11229 - TAKENGON,GD112290381,PGS041-00,BLANG GELE,4.602667,96.812846,50,GY 13 (Tkn),"5,288,143,566","3,666,666,667","4,242,424,242",0
11229 - TAKENGON,GD112290378,PGS042-00,PEUGASENG INDAH,4.568374,96.813613,100,GY 13 (Tkn),"1,813,649,646","2,533,333,333","1,666,666,667",0
11229 - TAKENGON,GD112290379,PGS043-00,WIH ILANG,4.55536,96.82133,50,GY 13 (Tkn),"733,419,594","5,266,666,667","2,616,033,755",0
11229 - TAKENGON,GD112290650,PGS044-00,RSUD BLANG BEBANGKA,4.594386,96.810467,50,GY 13 (Tkn),"0,287289494","0,2",1.11E-09,0
11229 - TAKENGON,GD112290651,PGS045-00,SISIP LUANG,4.59531,96.820875,50,GY 13 (Tkn),"606,910,603","43,8","2,313,546,423",0
11229 - TAKENGON,GD112290652,PGS046-00,SISIP IE RELOP,4.562796,96.820935,50,GY 13 (Tkn),"3,620,679,008",26,"1,538,461,538",0
11229 - TAKENGON,GD112290653,PGS047-00,SISIP KUNG,4.592656,96.816844,50,GY 13 (Tkn),"8,209,343,478",59,"1,468,926,554",0
11229 - TAKENGON,GD112290519,PGS048-00,PEGASING,,,50,GY 13 (Tkn),"1,733,240,149","1,223,333,333","472,297,911",0
11229 - TAKENGON,GD112290616,PGS049-00,SISIP GELE LUNGI,4.57058,96.816125,50,GY 13 (Tkn),0,0,#DIV/0!,0
11229 - TAKENGON,GD112290617,PGS050-00,LAPANGAN PACUAN KUDA,4.6,96.81343,50,GY 13 (Tkn),"7,385,464,643",52,"2,307,692,308",0
11229 - TAKENGON,GD112290256,PGS051-00,WEH ILANG,4.485685,96.782304,50,GY 09 (Jgj),"5,671,658,104",41,"1,300,813,008",0
11229 - TAKENGON,GD112290257,PGS052-00,TRANS DESPOT 1,4.473151,96.769932,25,GY 09 (Jgj),"6,504,043,233","2,333,333,333","4,666,666,667",0
11229 - TAKENGON,GD112290258,PGS053-00,TRANS DESPOT 2,4.472697,96.768085,16,GY 09 (Jgj),"5,558,800,561",13,"6,666,666,667",0
11229 - TAKENGON,GD112290252,PGS054-00,TELKOMSEL JEJEM,4.490332,96.773017,25,GY 09 (Jgj),0,0,#DIV/0!,0
11229 - TAKENGON,GD112290253,PGS055-00,ARUL BADAK,4.503538,96.777186,50,GY 09 (Jgj),"3,463,485,775","2,466,666,667","4,414,414,414",0
11229 - TAKENGON,GD112290266,PGS056-00,ARUL BADAK,4.508681,96.741864,50,GY 09 (Jgj),"4,413,457,908","3,166,666,667","2,807,017,544",0
11229 - TAKENGON,GD112290265,PGS057-00,PANANG MATA,4.522671,96.761111,25,GY 09 (Jgj),"3,638,692,337",13,"6,666,666,667",0
11229 - TAKENGON,GD112290251,PGS058-00,ARUL BADAK,4.523729,96.783884,25,GY 09 (Jgj),"2,692,299,775","9,666,666,667","367,816,092",0
11229 - TAKENGON,GD112290254,PGS059-00,WEH ILANG,4.492264,96.779537,50,GY 09 (Jgj),"3,725,833,737","2,666,666,667","4,166,666,667",0
11229 - TAKENGON,GD112290264,PGS060-00,SISIP ARUL BADAK,4.507445,96.762822,50,GY 09 (Jgj),"147,924,837","1,066,666,667","1,666,666,667",0
11229 - TAKENGON,GD112290255,PGS061-00,DUSUN PILAR,4.479168,96.773334,50,GY 09 (Jgj),"5,843,939,425",42,"4,761,904,762",0
11229 - TAKENGON,GD112290267,PGS062-00,KALA WIH ILANG,4.507092,96.716478,50,GY 09 (Jgj),"1,849,060,462","1,333,333,333","3,333,333,333",0
11229 - TAKENGON,GD112290268,PGS063-00,TRAN ARUL BADAK 1,4.508368,96.685456,50,GY 09 (Jgj),"1,852,139,664","1,333,333,333","3,333,333,333",0
11229 - TAKENGON,GD112290259,PGS064-00,TRANS ARUL BADAK 2,4.477862,96.74541,50,GY 09 (Jgj),"1,064,980,307","7,666,666,667","2,028,985,507",0
11229 - TAKENGON,GD112290411,PGS065-00,SP. KULIT MANIS,4.528949,96.789508,25,GY 09 (Jgj),"3,079,201,436","3,333,333,333","6,666,666,667",0
11229 - TAKENGON,GD112290412,PGS066-00,DESPOT,4.50309,96.763231,50,GY 09 (Jgj),"2,313,250,079","1,666,666,667","6,666,666,667",0
11229 - TAKENGON,GD112290413,PGS067-00, KALAH WIH ILANG,4.482078,96.740981,50,GY 09 (Jgj),"9,631,126,251","6,933,333,333","108,974,359",0
11229 - TAKENGON,GD112290618,PGS068-00,PILAR WIH ILANG II,4.503168,96.763254,50,GY 09 (Jgj),"2,313,250,079","1,666,666,667","1,333,333,333",0
11229 - TAKENGON,GD112290672,PGS069-00,BLANG BEBANGKA 2,4.590087,96.808049,100,GY 13 (Tkn),"2,781,596,617","3,866,666,667","2,011,494,253",0
11229 - TAKENGON,GD112290669,PGS070-00,KALA WIH ILANG 3,4.480425,96.731879,50,GY 09 (Jgj),"0,047034802","0,033333333","1,333,333,333",0
11229 - TAKENGON,GD112290670,PGS071-00,PEGASING DEKAN PACUAN KUDA,4.59988,96.81342,160,GY 13 (Tkn),0,0,#DIV/0!,0
11229 - TAKENGON,GD112290673,PGS072-00,KP. KALA NAREH 2,4.590878,96.804526,50,GY 13 (Tkn),"3,021,389,429",21,"4,126,984,127",0
,,PGS074-00,,4.609314,96.814648,,,,,,
,,PGS075-00,,4.568854,96.814465,,,,,,
11229 - TAKENGON,GD112290206,RAT001-00,JERATA,4.626454,96.67487,100,AK 06 (Akp),"9,253,000,314","1,333,333,333","3,166,666,667",0
11229 - TAKENGON,GD112290209,RAT002-00,DESA RUSIP,4.62925,96.643368,50,AK 06 (Akp),"3,598,046,878","2,533,333,333","2,543,859,649",0
11229 - TAKENGON,GD112290221,RAT003-00,TERMIARA,4.599048,96.641202,50,AK 06 (Akp),"175,953,268","1,266,666,667","8,771,929,825",0
11229 - TAKENGON,GD112290220,RAT004-00,SPII RUSIP,4.612583,96.629996,50,AK 06 (Akp),"5,879,350,241","4,166,666,667","2,666,666,667",0
11229 - TAKENGON,GD112290208,RAT005-00,PANTAN PERTIK,4.640843,96.633896,50,AK 06 (Akp),"3,991,414,861","2,833,333,333","3,450,980,392",0
11229 - TAKENGON,GD112290205,RAT006-00,JERATA PELANG,4.625874,96.683289,25,AK 06 (Akp),"508,391,553",18,"6,666,666,667",0
11229 - TAKENGON,GD112290211,RAT007-00,KARAWANG I,4.625784,96.62468,25,AK 06 (Akp),"8,306,915,673",3,"6,666,666,667",0
11229 - TAKENGON,GD112290212,RAT008-00,KARAWANGII,4.618942,96.610276,25,AK 06 (Akp),"2,259,518,014",8,"5,833,333,333",0
11229 - TAKENGON,GD112290184,RAT009-00,GENTING,4.626915,96.703207,100,AK 06 (Akp),"5,186,799,348","7,233,333,333","3,993,855,607",0
11229 - TAKENGON,GD112290207,RAT010-00,ATU SINGKIH,4.627588,96.655174,50,AK 06 (Akp),"8,902,779,641","6,366,666,667","1,710,296,684",0
11229 - TAKENGON,GD112290210,RAT011-00,PANTAN TENGAH RUSIP,4.627119,96.631505,50,AK 06 (Akp),"3,412,217,071","2,466,666,667","3,063,063,063",0
11229 - TAKENGON,GD112290213,RAT012-00,SIMAMORA,4.635944,96.600387,25,AK 06 (Akp),"1,126,063,965",4,50,0
11229 - TAKENGON,GD112290188,RAT013-00,SP TERANG ENGON,4.628802,96.694707,50,AK 06 (Akp),"5,530,091,818",39,"1,367,521,368",0
11229 - TAKENGON,GD112290187,RAT014-00,TERANG ENGON,4.646228,96.679011,25,AK 06 (Akp),"9,091,342,239","3,333,333,333","5,333,333,333",0
11229 - TAKENGON,GD112290214,RAT015-00,LUT JAYA 1,4.673675,96.574154,25,AK 06 (Akp),"6,784,250,563","2,333,333,333","6,666,666,667",0
11229 - TAKENGON,GD112290215,RAT016-00,LUT JAYA 2,4.679395,96.541639,50,AK 06 (Akp),"205,936,992","1,466,666,667","2,121,212,121",0
11229 - TAKENGON,GD112290216,RAT017-00,BLANG PULIM,4.677099,96.52368,50,AK 06 (Akp),"3,787,417,766",8,"4,166,666,667",0
11229 - TAKENGON,GD112290217,RAT018-00,KUALA RAWA 1,4.694013,96.504198,25,AK 06 (Akp),"932,998,035",10,"6,666,666,667",0
11229 - TAKENGON,GD112290218,RAT019-00,KUALA RAWA 2,4.706231,96.484692,25,AK 06 (Akp),"1,661,383,135",6,"6,666,666,667",0
11229 - TAKENGON,GD112290219,RAT020-00,KUALA RAWA 3,4.742593,96.459713,50,AK 06 (Akp),"4,134,713,198","2,966,666,667","3,445,692,884",0
11229 - TAKENGON,GD112290401,RAT021-00,KUALA RAWA,4.729339,96.463967,50,AK 06 (Akp),"8,973,177,884","6,333,333,333","1,333,333,333",0
11229 - TAKENGON,GD112290399,RAT022-00,TERANG ENGON,4.62626,96.634133,50,AK 06 (Akp),"3,354,866,944","2,433,333,333","4,200,913,242",0
11229 - TAKENGON,GD112290400,RAT023-00,KARAWANG,4.62562,96.60178,25,AK 06 (Akp),"2,105,173,042","7,666,666,667","1,449,275,362",0
11229 - TAKENGON,GD112290398,RAT024-00,KAMPUS GAJAH PUTIH GENTING,4.636612,96.689363,50,AK 06 (Akp),"1,816,728,847","1,333,333,333","3,333,333,333",0
11229 - TAKENGON,GD112290619,RAT025-00,SISIP DALING RUSIP,4.630606,96.648308,50,AK 06 (Akp),"4,671,687,438",33,"5,252,525,253",0
11229 - TAKENGON,GD112290620,RAT026-00,ARUL PERTIK,4.637748,96.637723,50,AK 06 (Akp),"210,097,763",15,"5,777,777,778",0
11229 - TAKENGON,GD112290621,RAT027-00,SISIP SP. II RUSIP,4.606143,96.635793,50,AK 06 (Akp),"278,848,633",19,"4,210,526,316",0
11229 - TAKENGON,GD112290622,RAT028-00,WIH KIRI,4.590527,96.641721,50,AK 06 (Akp),"3,429,306,639","2,466,666,667","2,882,882,883",0
11229 - TAKENGON,GD112290623,RAT029-00,PILAR RUSIP,4.606221,96.626334,50,AK 06 (Akp),"4,872,104,962","3,566,666,667","6,230,529,595",0
11229 - TAKENGON,GD112290624,RAT030-00,KOMPI PAMAR,4.750244,96.429272,50,AK 06 (Akp),"3,859,163,159","2,766,666,667","4,176,706,827",0
11229 - TAKENGON,GD112290625,RAT031-00,SP. 3 PAMAR,4.747348,96.453722,50,AK 06 (Akp),"4,927,646,058","3,466,666,667","391,025,641",0
11229 - TAKENGON,GD112290627,RAT033-00,TRANS 2 PAMAR,4.744218,96.449929,50,AK 06 (Akp),"1,487,870,134","1,066,666,667","4,791,666,667",0
11229 - TAKENGON,GD112290628,RAT034-00,TRANS 3 PAMAR,4.718811,96.466457,50,AK 06 (Akp),"6,184,576,084","4,333,333,333","2,051,282,051",0
11229 - TAKENGON,GD112290662,RAT035-00,TRANS 2 PAMAR,4.740243,96.433725,50,AK 06 (Akp),"7,089,861,306",5,40,0
11229 - TAKENGON,GD112290163,SNR001-00,ANGKOP,4.621879,96.720243,160,GY 11 (Akp),"2,963,851,663","6,833,333,333","3,674,796,748",0
11229 - TAKENGON,GD112290151,SNR002-00,KP.REMESEN,4.608566,96.739578,100,GY 11 (Akp),"4,595,977,573","6,466,666,667","3,780,068,729",0
11229 - TAKENGON,GD112290149,SNR003-00,BURNI BIUS,4.606824,96.750573,100,GY 11 (Akp),"4,529,601,537",65,"2,461,538,462",0
11229 - TAKENGON,GD112290146,SNR004-00,WIH PESAM,4.602965,96.761116,100,GY 11 (Akp),"9,055,257,847","9,166,666,667","9,696,969,697",0
11229 - TAKENGON,GD112290142,SNR005-00,SANEHAN,4.594045,96.773508,100,GY 11 (Akp),"8,850,972,077","1,233,333,333","5,225,225,225",0
11229 - TAKENGON,GD112290160,SNR006-00,ARUL GELE,4.62305,96.733895,50,GY 11 (Akp),"6,485,375,574",47,"8,510,638,298",0
11229 - TAKENGON,GD112290161,SNR007-00,ATU KAPUR,4.626412,96.74438,50,GY 11 (Akp),"7,516,831,075","5,366,666,667","1,035,196,687",0
11229 - TAKENGON,GD112290166,SNR008-00,SP. KEMILI,4.630357,96.725242,50,AK 08 (Akp),"6,049,476,121","4,333,333,333","2,205,128,205",0
11229 - TAKENGON,GD112290179,SNR009-00,SIMELIT MUTIARA,4.637005,96.717639,50,AK 08 (Akp),"6,559,237,918","4,633,333,333","2,398,081,535",0
11229 - TAKENGON,GD112290167,SNR010-00,ALUR KUMER,4.639591,96.731628,100,AK 08 (Akp),"5,177,369,294","7,466,666,667","1,041,666,667",0
11229 - TAKENGON,GD112290168,SNR011-00,GUNUNG SEGIT,4.636497,96.740677,100,AK 08 (Akp),"3,598,566,493","5,233,333,333","135,881,104",0
11229 - TAKENGON,GD112290170,SNR012-00,WEH DUREN,4.652765,96.741737,50,AK 08 (Akp),"817,066,101",61,"1,092,896,175",0
11229 - TAKENGON,GD112290172,SNR013-00,KP. BARO,4.662001,96.746289,100,AK 08 (Akp),"3,475,648,621",50,12,0
11229 - TAKENGON,GD112290174,SNR014-00,DESA JALOK,4.672604,96.750921,50,AK 08 (Akp),"6,117,141,572",44,"303,030,303",0
